,age,fnlwgt,education.num,capitalGain,capitalLoss,hoursPerWeek
685,57,413373,0.016,0,1902,40
686,43,266324,0.009000000000000001,0,1902,99
687,50,102615,0.009000000000000001,0,1902,40
688,43,254146,0.01,0,1902,40
689,45,265097,0.009000000000000001,0,1902,40
690,37,162834,0.009000000000000001,0,1902,45
691,31,183801,0.014,0,1902,43
692,33,191335,0.012,0,1902,50
693,56,335605,0.009000000000000001,0,1887,50
694,43,187728,0.01,0,1887,50
695,52,25826,0.006,0,1887,47
696,38,189623,0.013000000000000001,0,1887,40
697,57,173796,0.009000000000000001,0,1887,40
698,41,122381,0.01,0,1887,50
699,37,171150,0.009000000000000001,0,1887,50
700,42,213821,0.009000000000000001,0,1887,40
701,44,146659,0.014,0,1887,35
702,39,77146,0.013000000000000001,0,1887,50
703,53,173093,0.01,0,1887,40
704,51,191659,0.01,0,1887,65
705,38,278924,0.013000000000000001,0,1887,50
706,43,96102,0.01,0,1887,40
707,33,117963,0.012,0,1887,60
708,43,293305,0.013000000000000001,0,1887,40
709,35,152909,0.013000000000000001,0,1887,45
710,41,221947,0.01,0,1887,50
711,45,120131,0.01,0,1887,40
712,59,168569,0.009000000000000001,0,1887,40
713,30,226443,0.014,0,1887,45
714,32,182556,0.013000000000000001,0,1887,45
715,39,99146,0.013000000000000001,0,1887,60
716,43,396758,0.013000000000000001,0,1887,70
717,32,116539,0.013000000000000001,0,1887,55
718,39,177907,0.009000000000000001,0,1887,40
719,37,218184,0.013000000000000001,0,1887,40
720,34,182274,0.01,0,1887,40
721,46,114032,0.01,0,1887,45
722,51,146325,0.016,0,1887,40
723,29,81648,0.009000000000000001,0,1887,55
724,34,195136,0.013000000000000001,0,1887,40
725,50,285200,0.01,0,1887,35
726,34,207668,0.01,0,1887,40
727,58,222247,0.006,0,1887,40
728,56,162130,0.003,0,1887,67
729,34,234960,0.013000000000000001,0,1887,48
730,36,410034,0.013000000000000001,0,1887,40
731,46,54985,0.009000000000000001,0,1887,40
732,50,312477,0.009000000000000001,0,1887,40
733,27,120126,0.013000000000000001,0,1887,45
734,32,185027,0.012,0,1887,40
735,44,151089,0.009000000000000001,0,1887,70
736,39,355468,0.009000000000000001,0,1887,46
737,33,34748,0.009000000000000001,0,1887,20
738,59,117299,0.009000000000000001,0,1887,40
739,59,530099,0.01,0,1887,55
740,51,155594,0.01,0,1887,40
741,37,167735,0.011,0,1887,40
742,57,169329,0.009000000000000001,0,1887,40
743,25,203871,0.011,0,1887,40
744,54,163671,0.009000000000000001,0,1887,65
745,47,162187,0.01,0,1887,40
746,52,254285,0.016,0,1887,70
747,40,104196,0.013000000000000001,0,1887,40
748,27,31659,0.013000000000000001,0,1887,60
749,31,467579,0.013000000000000001,0,1887,40
750,41,223671,0.009000000000000001,0,1887,55
751,41,174575,0.009000000000000001,0,1887,45
752,50,150876,0.009000000000000001,0,1887,55
753,36,99146,0.01,0,1887,40
754,27,169117,0.009000000000000001,0,1887,40
755,46,190115,0.01,0,1887,40
756,61,215591,0.009000000000000001,0,1887,40
757,39,132879,0.013000000000000001,0,1887,40
758,47,168232,0.009000000000000001,0,1887,45
759,45,168262,0.009000000000000001,0,1887,40
760,55,153451,0.009000000000000001,0,1887,40
761,38,43712,0.007,0,1887,45
762,57,314153,0.013000000000000001,0,1887,55
763,38,122493,0.006,0,1887,40
764,28,51461,0.013000000000000001,0,1887,40
765,40,187802,0.01,0,1887,40
766,36,174938,0.013000000000000001,0,1887,50
767,36,180667,0.009000000000000001,0,1887,60
768,30,146161,0.009000000000000001,0,1887,50
769,35,401930,0.009000000000000001,0,1887,42
770,32,410615,0.009000000000000001,0,1887,60
771,55,193130,0.009000000000000001,0,1887,40
772,29,383745,0.009000000000000001,0,1887,30
773,37,183800,0.012,0,1887,40
774,36,86459,0.011,0,1887,50
775,40,174283,0.016,0,1887,50
776,26,164488,0.014,0,1887,40
777,44,151089,0.014,0,1887,60
778,47,284871,0.013000000000000001,0,1887,40
779,35,185556,0.014,0,1887,40
780,58,34788,0.01,0,1887,40
781,41,125831,0.009000000000000001,0,1887,55
782,41,194360,0.009000000000000001,0,1887,40
783,38,286405,0.016,0,1887,50
784,47,122307,0.013000000000000001,0,1887,40
785,39,176296,0.009000000000000001,0,1887,40
786,42,173704,0.01,0,1887,50
787,42,212894,0.013000000000000001,0,1887,40
788,37,292855,0.011,0,1887,35
789,41,214242,0.013000000000000001,0,1887,40
790,51,110747,0.009000000000000001,0,1887,40
791,50,128143,0.013000000000000001,0,1887,50
792,43,184321,0.006,0,1887,40
793,28,141957,0.012,0,1887,70
794,35,111319,0.012,0,1887,45
795,59,100313,0.009000000000000001,0,1887,40
796,28,138692,0.013000000000000001,0,1887,40
797,42,185129,0.015,0,1887,40
798,51,162238,0.014,0,1887,47
799,54,215990,0.014,0,1887,44
800,45,102771,0.009000000000000001,0,1887,40
801,38,172855,0.013000000000000001,0,1887,40
802,46,344415,0.014,0,1887,40
803,33,182971,0.01,0,1887,40
804,36,272944,0.013000000000000001,0,1887,40
805,36,52532,0.016,0,1887,50
806,61,229062,0.01,0,1887,40
807,30,127651,0.009000000000000001,0,1887,48
808,50,213290,0.011,0,1887,36
809,58,314092,0.011,0,1887,48
810,43,266439,0.013000000000000001,0,1887,40
811,40,119101,0.01,0,1887,68
812,55,238192,0.009000000000000001,0,1887,40
813,52,159755,0.013000000000000001,0,1887,40
814,44,343190,0.01,0,1887,55
815,39,376455,0.015,0,1887,50
816,45,126889,0.013000000000000001,0,1887,60
817,42,351161,0.013000000000000001,0,1887,40
818,29,228860,0.01,0,1887,50
819,46,102318,0.01,0,1887,40
820,55,110748,0.013000000000000001,0,1887,40
821,33,170979,0.015,0,1887,40
822,44,186916,0.01,0,1887,60
823,37,73471,0.013000000000000001,0,1887,47
824,64,161325,0.012,0,1887,50
825,43,24763,0.014,0,1887,45
826,36,33394,0.013000000000000001,0,1887,35
827,55,359972,0.013000000000000001,0,1887,40
828,34,242984,0.009000000000000001,0,1887,45
829,29,250967,0.011,0,1887,48
830,37,265737,0.01,0,1887,60
831,42,230959,0.013000000000000001,0,1887,40
832,41,111772,0.012,0,1887,40
833,45,199590,0.01,0,1887,40
834,35,267866,0.009000000000000001,0,1887,50
835,61,115023,0.011,0,1887,60
836,49,34545,0.01,0,1887,40
837,52,34973,0.009000000000000001,0,1887,60
838,46,238162,0.012,0,1887,50
839,23,143003,0.014,0,1887,50
840,36,334291,0.01,0,1887,40
841,43,34640,0.009000000000000001,0,1887,40
842,35,116960,0.014,0,1887,40
843,39,128392,0.009000000000000001,0,1887,40
844,39,30529,0.013000000000000001,0,1887,40
845,47,324791,0.014,0,1887,50
846,53,186303,0.01,0,1887,40
847,53,304504,0.01,0,1887,45
848,26,397317,0.014,0,1876,40
849,52,186785,0.009000000000000001,0,1876,50
850,61,123273,0.003,0,1876,56
851,28,154863,0.009000000000000001,0,1876,40
852,42,44121,0.014,0,1876,40
853,44,101593,0.014,0,1876,42
854,51,138179,0.009000000000000001,0,1876,40
855,39,86551,0.009000000000000001,0,1876,40
856,36,112497,0.013000000000000001,0,1876,44
857,45,138626,0.01,0,1876,50
858,27,175387,0.013000000000000001,0,1876,40
859,40,105717,0.014,0,1876,35
860,25,193820,0.013000000000000001,0,1876,40
861,47,151584,0.009000000000000001,0,1876,40
862,32,244147,0.013000000000000001,0,1876,50
863,53,122109,0.009000000000000001,0,1876,38
864,32,226975,0.01,0,1876,60
865,49,149949,0.009000000000000001,0,1876,40
866,27,34273,0.011,0,1876,36
867,26,82246,0.013000000000000001,0,1876,38
868,60,73091,0.009000000000000001,0,1876,50
869,56,50791,0.014,0,1876,60
870,58,201393,0.012,0,1876,40
871,39,114844,0.013000000000000001,0,1876,50
872,53,174020,0.014,0,1876,38
873,27,292472,0.01,0,1876,45
874,46,175754,0.014,0,1876,60
875,30,236861,0.009000000000000001,0,1876,45
876,38,329980,0.009000000000000001,0,1876,40
877,41,315834,0.013000000000000001,0,1876,40
878,27,38918,0.009000000000000001,0,1876,75
879,43,81243,0.013000000000000001,0,1876,40
880,30,164552,0.013000000000000001,0,1876,40
881,25,117833,0.013000000000000001,0,1876,40
882,26,177858,0.013000000000000001,0,1876,38
883,53,103995,0.013000000000000001,0,1876,54
884,39,347491,0.007,0,1876,46
885,47,154033,0.01,0,1876,40
886,44,150533,0.01,0,1876,55
887,61,30073,0.009000000000000001,0,1848,60
888,44,216907,0.012,0,1848,40
889,28,303954,0.009000000000000001,0,1848,42
890,34,223212,0.013000000000000001,0,1848,40
891,39,218490,0.013000000000000001,0,1848,40
892,41,121718,0.011,0,1848,48
893,35,340110,0.013000000000000001,0,1848,70
894,34,155343,0.009000000000000001,0,1848,50
895,30,174789,0.012,0,1848,50
896,30,220148,0.009000000000000001,0,1848,50
897,33,173005,0.013000000000000001,0,1848,45
898,31,339482,0.009000000000000001,0,1848,40
899,50,192982,0.009000000000000001,0,1848,40
900,27,285897,0.009000000000000001,0,1848,45
901,37,241463,0.009000000000000001,0,1848,65
902,30,206046,0.009000000000000001,0,1848,40
903,49,102583,0.01,0,1848,44
904,52,125796,0.014,0,1848,40
905,39,423605,0.008,0,1848,40
906,37,204277,0.009000000000000001,0,1848,48
907,39,186191,0.014,0,1848,50
908,38,172571,0.013000000000000001,0,1848,54
909,44,192381,0.013000000000000001,0,1848,40
910,45,54744,0.01,0,1848,40
911,54,93605,0.009000000000000001,0,1848,40
912,58,156040,0.012,0,1848,40
913,36,186934,0.013000000000000001,0,1848,55
914,45,223999,0.005,0,1848,40
915,46,349230,0.011,0,1848,40
916,41,351161,0.009000000000000001,0,1848,45
917,41,36651,0.014,0,1848,40
918,34,55717,0.009000000000000001,0,1848,50
919,33,331615,0.016,0,1848,40
920,63,383058,0.013000000000000001,0,1848,40
921,56,204049,0.01,0,1848,50
922,48,242923,0.009000000000000001,0,1848,40
923,40,199900,0.012,0,1848,55
924,59,231377,0.01,0,1848,45
925,32,168854,0.013000000000000001,0,1848,50
926,29,190525,0.013000000000000001,0,1848,60
927,41,149909,0.009000000000000001,0,1848,40
928,30,129707,0.01,0,1848,40
929,34,318982,0.014,0,1848,40
930,41,77373,0.01,0,1848,65
931,46,189498,0.013000000000000001,0,1848,45
932,39,91367,0.014,0,1848,45
933,26,366219,0.009000000000000001,0,1848,60
934,27,215504,0.013000000000000001,0,1848,55
935,61,181219,0.013000000000000001,0,1848,40
936,37,103121,0.013000000000000001,0,1848,40
937,67,197816,0.01,0,1844,70
938,66,253741,0.009000000000000001,0,1825,10
939,74,292915,0.013000000000000001,0,1825,12
940,66,132055,0.009000000000000001,0,1825,40
941,71,494223,0.01,0,1816,2
942,80,87518,0.01,0,1816,60
943,24,43323,0.009000000000000001,0,1762,40
944,28,218555,0.01,0,1762,40
945,59,226922,0.009000000000000001,0,1762,30
946,24,85088,0.009000000000000001,0,1762,32
947,24,137591,0.01,0,1762,40
948,52,78012,0.009000000000000001,0,1762,40
949,39,134475,0.013000000000000001,0,1762,40
950,43,138184,0.009000000000000001,0,1762,35
951,22,156822,0.006,0,1762,25
952,30,145231,0.012,0,1762,40
953,21,213341,0.007,0,1762,40
954,24,276851,0.009000000000000001,0,1762,40
955,21,211968,0.01,0,1762,28
956,49,180899,0.014,0,1755,45
957,52,117496,0.013000000000000001,0,1755,40
958,38,179488,0.01,0,1741,40
959,30,204374,0.013000000000000001,0,1741,48
960,38,123983,0.013000000000000001,0,1741,40
961,25,302465,0.008,0,1741,40
962,34,271933,0.013000000000000001,0,1741,45
963,24,314525,0.013000000000000001,0,1741,45
964,25,168403,0.013000000000000001,0,1741,40
965,31,255004,0.013000000000000001,0,1741,38
966,39,129573,0.013000000000000001,0,1741,40
967,35,261241,0.009000000000000001,0,1741,60
968,31,127651,0.006,0,1741,40
969,30,104052,0.009000000000000001,0,1741,42
970,42,109684,0.014,0,1741,35
971,42,202188,0.01,0,1741,50
972,41,394669,0.013000000000000001,0,1741,40
973,46,33109,0.009000000000000001,0,1741,40
974,34,176185,0.013000000000000001,0,1741,40
975,36,321733,0.013000000000000001,0,1741,40
976,36,171676,0.013000000000000001,0,1741,40
977,44,139161,0.012,0,1741,40
978,28,191088,0.009000000000000001,0,1741,52
979,52,208630,0.009000000000000001,0,1741,38
980,43,191712,0.013000000000000001,0,1741,40
981,45,428350,0.009000000000000001,0,1740,40
982,30,212237,0.013000000000000001,0,1740,45
983,50,177705,0.01,0,1740,48
984,41,343079,0.013000000000000001,0,1740,20
985,31,47296,0.01,0,1740,20
986,27,64379,0.009000000000000001,0,1740,40
987,63,275034,0.013000000000000001,0,1740,35
988,33,100135,0.009000000000000001,0,1740,25
989,28,183780,0.009000000000000001,0,1740,40
990,34,210164,0.01,0,1740,40
991,31,106753,0.011,0,1740,40
992,30,177216,0.015,0,1740,40
993,47,469907,0.012,0,1740,40
994,35,148581,0.009000000000000001,0,1740,40
995,32,209808,0.01,0,1740,47
996,33,155151,0.01,0,1740,50
997,38,184655,0.009000000000000001,0,1740,48
998,35,189404,0.01,0,1740,40
999,42,248094,0.009000000000000001,0,1740,43
1000,47,20956,0.013000000000000001,0,1740,40
1001,34,134886,0.009000000000000001,0,1740,35
1002,53,96062,0.01,0,1740,40
1003,37,200598,0.012,0,1740,45
1004,33,146440,0.01,0,1740,40
1005,38,210991,0.013000000000000001,0,1740,40
1006,52,191529,0.01,0,1740,60
1007,35,668319,0.013000000000000001,0,1740,80
1008,46,113390,0.014,0,1740,60
1009,28,293926,0.009000000000000001,0,1740,30
1010,58,138285,0.012,0,1740,40
1011,29,168221,0.013000000000000001,0,1740,70
1012,30,194827,0.01,0,1740,40
1013,53,167380,0.009000000000000001,0,1740,50
1014,53,208321,0.009000000000000001,0,1740,40
1015,31,109428,0.012,0,1740,40
1016,46,107231,0.01,0,1740,40
1017,59,314149,0.011,0,1740,50
1018,62,197353,0.009000000000000001,0,1740,40
1019,46,148738,0.009000000000000001,0,1740,35
1020,45,227791,0.01,0,1740,50
1021,63,216871,0.01,0,1740,40
1022,73,301210,0.002,0,1735,20
1023,75,205860,0.01,0,1735,40
1024,45,132563,0.015,0,1726,40
1025,39,237943,0.009000000000000001,0,1726,40
1026,32,213389,0.01,0,1726,38
1027,25,122489,0.013000000000000001,0,1726,60
1028,24,172146,0.005,0,1721,40
1029,24,106085,0.009000000000000001,0,1721,30
1030,31,120672,0.007,0,1721,40
1031,31,273324,0.01,0,1721,16
1032,20,91939,0.009000000000000001,0,1721,30
1033,39,52978,0.01,0,1721,55
1034,19,184737,0.009000000000000001,0,1721,40
1035,18,144711,0.009000000000000001,0,1721,40
1036,18,193290,0.01,0,1721,20
1037,19,210308,0.01,0,1721,30
1038,17,148522,0.007,0,1721,15
1039,17,93235,0.008,0,1721,25
1040,19,243941,0.01,0,1721,25
1041,21,132053,0.01,0,1721,35
1042,23,129767,0.01,0,1721,40
1043,39,251710,0.006,0,1721,15
1044,20,111697,0.01,0,1719,28
1045,20,223515,0.012,0,1719,20
1046,21,32616,0.009000000000000001,0,1719,16
1047,18,201901,0.009000000000000001,0,1719,15
1048,19,387215,0.01,0,1719,16
1049,22,217961,0.01,0,1719,30
1050,26,322614,0.001,0,1719,40
1051,19,158118,0.009000000000000001,0,1719,40
1052,22,347867,0.009000000000000001,0,1719,40
1053,37,252947,0.013000000000000001,0,1719,32
1054,47,27815,0.005,0,1719,30
1055,57,299358,0.009000000000000001,0,1719,25
1056,21,257781,0.01,0,1719,30
1057,21,540712,0.009000000000000001,0,1719,25
1058,25,190107,0.009000000000000001,0,1719,16
1059,23,151910,0.013000000000000001,0,1719,40
1060,17,184924,0.005,0,1719,15
1061,17,116626,0.007,0,1719,18
1062,20,39803,0.01,0,1719,36
1063,21,387335,0.01,0,1719,9
1064,32,110331,0.009000000000000001,0,1672,60
1065,50,175339,0.009000000000000001,0,1672,60
1066,31,59083,0.01,0,1672,50
1067,60,170114,0.005,0,1672,84
1068,34,80933,0.009000000000000001,0,1672,40
1069,34,119422,0.011,0,1672,50
1070,45,181970,0.009000000000000001,0,1672,40
1071,57,109638,0.01,0,1672,45
1072,55,177484,0.007,0,1672,40
1073,61,213321,0.01,0,1672,40
1074,51,32372,0.013000000000000001,0,1672,70
1075,35,54317,0.009000000000000001,0,1672,50
1076,29,147755,0.01,0,1672,40
1077,40,187164,0.009000000000000001,0,1672,45
1078,46,182541,0.009000000000000001,0,1672,50
1079,48,185041,0.004,0,1672,55
1080,36,241998,0.013000000000000001,0,1672,50
1081,46,197836,0.009000000000000001,0,1672,50
1082,42,117319,0.009000000000000001,0,1672,40
1083,57,61761,0.01,0,1672,45
1084,43,220109,0.01,0,1672,44
1085,28,346406,0.009000000000000001,0,1672,50
1086,49,190115,0.009000000000000001,0,1672,44
1087,49,208872,0.009000000000000001,0,1672,98
1088,33,232356,0.009000000000000001,0,1672,55
1089,30,460408,0.01,0,1672,45
1090,54,145419,0.009000000000000001,0,1672,50
1091,56,119891,0.01,0,1672,40
1092,36,110964,0.013000000000000001,0,1672,38
1093,40,89413,0.009000000000000001,0,1672,40
1094,32,97723,0.009000000000000001,0,1672,40
1095,47,107231,0.012,0,1672,65
1096,40,566537,0.001,0,1672,40
1097,37,186009,0.009000000000000001,0,1672,60
1098,28,196690,0.011,0,1669,42
1099,37,35330,0.009000000000000001,0,1669,55
1100,48,125933,0.01,0,1669,38
1101,31,207537,0.009000000000000001,0,1669,50
1102,26,117833,0.013000000000000001,0,1669,50
1103,23,435835,0.009000000000000001,0,1669,55
1104,49,30219,0.009000000000000001,0,1669,40
1105,56,274111,0.014,0,1669,40
1106,47,155124,0.011,0,1669,40
1107,34,185041,0.009000000000000001,0,1669,45
1108,32,48458,0.009000000000000001,0,1669,45
1109,28,72443,0.01,0,1669,60
1110,38,30509,0.014,0,1669,55
1111,34,245173,0.009000000000000001,0,1669,45
1112,36,224566,0.012,0,1669,45
1113,30,33688,0.009000000000000001,0,1669,70
1114,26,104834,0.014,0,1669,40
1115,40,180032,0.014,0,1669,40
1116,56,52953,0.016,0,1669,38
1117,44,196456,0.014,0,1669,40
1118,33,169652,0.011,0,1669,55
1119,53,137250,0.014,0,1669,35
1120,61,190682,0.009000000000000001,0,1669,50
1121,65,316093,0.015,0,1668,40
1122,81,123959,0.013000000000000001,0,1668,3
1123,68,144761,0.009000000000000001,0,1668,20
1124,39,218184,0.005,0,1651,40
1125,61,107438,0.004,0,1651,40
1126,61,162391,0.004,0,1651,40
1127,46,138370,0.004,0,1651,40
1128,56,216636,0.008,0,1651,40
1129,30,190912,0.007,0,1651,40
1130,35,193241,0.009000000000000001,0,1651,40
1131,34,261023,0.01,0,1651,38
1132,27,37250,0.01,0,1651,40
1133,65,146454,0.014,0,1648,4
1134,74,206682,0.01,0,1648,35
1135,26,280093,0.003,0,1628,50
1136,62,162245,0.015,0,1628,70
1137,45,188386,0.009000000000000001,0,1628,45
1138,28,241895,0.009000000000000001,0,1628,40
1139,37,295949,0.009000000000000001,0,1628,40
1140,28,273929,0.009000000000000001,0,1628,60
1141,46,85109,0.01,0,1628,40
1142,39,432555,0.009000000000000001,0,1628,40
1143,37,282872,0.009000000000000001,0,1628,40
1144,39,278557,0.011,0,1628,48
1145,51,47415,0.012,0,1628,30
1146,42,173590,0.01,0,1628,40
1147,40,87771,0.009000000000000001,0,1628,45
1148,23,107801,0.01,0,1617,25
1149,43,216042,0.01,0,1617,72
1150,55,71630,0.009000000000000001,0,1617,40
1151,56,99359,0.009000000000000001,0,1617,40
1152,44,344920,0.013000000000000001,0,1617,20
1153,30,194141,0.01,0,1617,40
1154,36,206253,0.01,0,1617,40
1155,62,109463,0.01,0,1617,33
1156,33,190772,0.009000000000000001,0,1617,40
1157,19,242941,0.01,0,1602,10
1158,19,93604,0.004,0,1602,32
1159,19,167140,0.01,0,1602,24
1160,26,303973,0.009000000000000001,0,1602,15
1161,19,240468,0.01,0,1602,40
1162,32,105938,0.009000000000000001,0,1602,20
1163,22,215395,0.01,0,1602,10
1164,21,119309,0.01,0,1602,16
1165,25,282313,0.006,0,1602,40
1166,21,180339,0.011,0,1602,30
1167,21,48121,0.01,0,1602,10
1168,17,209949,0.007,0,1602,12
1169,57,142791,0.004,0,1602,3
1170,23,53245,0.013000000000000001,0,1602,12
1171,30,48829,0.009000000000000001,0,1602,30
1172,18,238867,0.007,0,1602,40
1173,17,225106,0.006,0,1602,18
1174,39,194287,0.004,0,1602,35
1175,18,414721,0.007,0,1602,23
1176,17,170916,0.006,0,1602,40
1177,21,145651,0.01,0,1602,12
1178,18,166889,0.01,0,1602,35
1179,19,124486,0.008,0,1602,20
1180,18,404868,0.007,0,1602,20
1181,18,77845,0.01,0,1602,15
1182,17,99893,0.007,0,1602,40
1183,17,218361,0.006,0,1602,12
1184,19,283945,0.006,0,1602,45
1185,20,289405,0.01,0,1602,15
